NumericID,Name_Master,configID,Name_Config,name,Category,SubCategory
DETAIL-001873,Co-firing power plant others,co-firing-power-plant-others-hardwood-fresh-50%-mc-bamboo-cork-co-firing-in-electrical-power-plant,"Hardwood, fresh, 50% MC, Bamboo, Cork, co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001874,Co-firing power plant others,co-firing-power-plant-others-paper-cardboard-leather-cotton-12%-mc-co-firing-in-electrical-power-plant,"Paper, Cardboard, Leather, Cotton (12% MC) co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001875,Co-firing power plant others,co-firing-power-plant-others-rigid-polymer-foam-co-firing-in-electrical-power-plant,"Rigid Polymer Foam, co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001876,Co-firing power plant others,co-firing-power-plant-others-smc-co-firing-in-electrical-power-plant,SMC co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001877,Co-firing power plant others,co-firing-power-plant-others-softwood-0%-mc-co-firing-in-electrical-power-plant,"Softwood 0% MC, co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001878,Co-firing power plant others,co-firing-power-plant-others-softwood-12%-mc-co-firing-in-electrical-power-plant,"Softwood 12% MC, co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001879,Co-firing power plant others,co-firing-power-plant-others-softwood-fresh-50%-mc-co-firing-in-electrical-power-plant,"Softwood, fresh, 50% MC, co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001880,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-abs-acrylonitrile-butadiene-styrene-co-firing-in-electrical-power-plant,ABS (Acrylonitrile butadiene styrene) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001881,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-bio-pe-polyethylene-co-firing-in-electrical-power-plant,Bio-PE (Polyethylene) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001882,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-bio-pet-polyethylene-terephthalate-co-firing-in-electrical-power-plant,Bio-PET (Polyethylene terephthalate) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001883,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-ca-cellulose-polymers-co-firing-in-electrical-power-plant,CA (Cellulose polymers) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001884,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-ionomer-co-firing-in-electrical-power-plant,Ionomer co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001885,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pa-11-nylon-11-co-firing-in-electrical-power-plant,PA-11 (Nylon-11) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001886,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pa-nylons-polyamides-co-firing-in-electrical-power-plant,"PA (Nylons, Polyamides) co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001887,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pc-polycarbonate-co-firing-in-electrical-power-plant,PC (Polycarbonate) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001888,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pe-polyethylene-co-firing-in-electrical-power-plant,PE (Polyethylene) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001889,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-peek-polyetheretherketone-co-firing-in-electrical-power-plant,PEEK (Polyetheretherketone) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001890,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pet-polyethylene-terephthalate-co-firing-in-electrical-power-plant,PET (Polyethylene terephthalate) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001891,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pha-or-phb-polyhydroxyalkanoates-co-firing-in-electrical-power-plant,PHA or PHB (Polyhydroxyalkanoates) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001892,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pla-polylactide-co-firing-in-electrical-power-plant,PLA (Polylactide) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001893,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pmma-polymethyl-methacrylate-co-firing-in-electrical-power-plant,PMMA (Polymethyl methacrylate) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001894,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pom-polyoxymethylene-polyacetaal-co-firing-in-electrical-power-plant,"POM (Polyoxymethylene, polyacetaal) co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001895,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pp-polypropylene-co-firing-in-electrical-power-plant,PP (Polypropylene) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001896,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-ps-polystyrene-co-firing-in-electrical-power-plant,PS (Polystyrene) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001897,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-ptfe-teflon-polytetrafluoroethylene-co-firing-in-electrical-power-plant,"PTFE (Teflon, Polytetrafluoroethylene) co-firing in electrical power plant",,Processing,Waste treatment
DETAIL-001898,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-ptt-polyltrimethylene-terephthalate-co-firing-in-electrical-power-plant,PTT (Polyltrimethylene terephthalate) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001899,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pur-polyurethane-co-firing-in-electrical-power-plant,PUR (Polyurethane) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001900,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pvc-polyvinylchloride-co-firing-in-electrical-power-plant,PVC (Polyvinylchloride) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001901,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-tps-starch-based-thermoplastics-co-firing-in-electrical-power-plant,TPS (Starch-based thermoplastics) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001902,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-dehp-co-firing-in-electrical-power-plant,DEHP co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001903,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-dinp-co-firing-in-electrical-power-plant,DINP co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001904,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-evoh-co-firing-in-electrical-power-plant,EVOH co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001905,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pps-co-firing-in-electrical-power-plant,PPS co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001906,Co-firing power plant thermoplastics,co-firing-power-plant-thermoplastics-pvoh-co-firing-in-electrical-power-plant,PVOH co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001907,Co-firing power plant thermosets,co-firing-power-plant-thermosets-epoxies-co-firing-in-electrical-power-plant,Epoxies co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001908,Co-firing power plant thermosets,co-firing-power-plant-thermosets-phenolics-bakelite-co-firing-in-electrical-power-plant,Phenolics (Bakelite) co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001909,Co-firing power plant thermosets,co-firing-power-plant-thermosets-polyester-co-firing-in-electrical-power-plant,Polyester co-firing in electrical power plant,,Processing,Waste treatment
DETAIL-001910,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-hardwood-0%-mc-bamboo-cork-combustion-in-small-elec.-power-plant,"Hardwood 0% MC, Bamboo, Cork, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001911,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-hardwood-12%-mc-bamboo-cork-combustion-in-small-elec.-power-plant,"Hardwood 12% MC, Bamboo, Cork, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001912,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-hardwood-fresh-50%-mc-bamboo-cork-combustion-in-small-elec.-power-plant,"Hardwood, fresh, 50% MC, Bamboo, Cork, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001915,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-paper-cardboard-leather-cotton-12%-mc-combustion-in-small-elec.-power-plant,"Paper, Cardboard, Leather, Cotton (12% MC) combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001916,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-softwood-0%-mc-combustion-in-small-elec.-power-plant,"Softwood 0% MC, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001917,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-softwood-12%-mc-combustion-in-small-elec.-power-plant,"Softwood 12% MC, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001918,Combustion in small elec. power plant,combustion-in-small-elec.-power-plant-softwood-fresh-50%-mc-combustion-in-small-elec.-power-plant,"Softwood, fresh, 50% MC, combustion in small elec. power plant",,Processing,Waste treatment
DETAIL-001919,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-br-butyl-rubber-waste-incineration-with-electricity,BR (Butyl rubber) waste incineration with electricity,BR (Butyl rubber) waste incineration with electricity,Processing,Waste treatment
DETAIL-001920,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-eva-ethylene-vinyl-acetate-waste-incineration-with-electricity,EVA (Ethylene vinyl acetate) waste incineration with electricity,EVA (Ethylene vinyl acetate) waste incineration with electricity,Processing,Waste treatment
DETAIL-001921,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-ir-polyisoprene-rubber-waste-incineration-with-electricity,IR (Polyisoprene rubber) waste incineration with electricity,IR (Polyisoprene rubber) waste incineration with electricity,Processing,Waste treatment
DETAIL-001922,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-natural-rubber-waste-incineration-with-electricity,Natural rubber waste incineration with electricity,Natural rubber waste incineration with electricity,Processing,Waste treatment
DETAIL-001925,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-polychloroprene-neoprene-cr-waste-incineration-with-electricity,"Polychloroprene (Neoprene, CR) waste incineration with electricity","Polychloroprene (Neoprene, CR) waste incineration with electricity",Processing,Waste treatment
DETAIL-001926,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-pu-polyurethane-waste-incineration-with-electricity,PU (Polyurethane) waste incineration with electricity,PU (Polyurethane) waste incineration with electricity,Processing,Waste treatment
DETAIL-001927,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-sbr-styrene-butadiene-rubber-waste-incineration-with-electricity,SBR (Styrene butadiene rubber) waste incineration with electricity,SBR (Styrene butadiene rubber) waste incineration with electricity,Processing,Waste treatment
DETAIL-001928,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-silicone-rubbers-waste-incineration-with-electricity,Silicone rubbers waste incineration with electricity,Silicone rubbers waste incineration with electricity,Processing,Waste treatment
DETAIL-001929,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-cfrp-waste-incineration-with-electricity,CFRP waste incineration with electricity,CFRP waste incineration with electricity,Processing,Waste treatment
DETAIL-001930,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-dmc-waste-incineration-with-electricity,DMC waste incineration with electricity,DMC waste incineration with electricity,Processing,Waste treatment
DETAIL-001931,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-flexible-polymer-foam-waste-incineration-with-electricity,"Flexible Polymer Foam, waste incineration with electricity","Flexible Polymer Foam, waste incineration with electricity",Processing,Waste treatment
DETAIL-001932,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-gfrp-waste-incineration-with-electricity,GFRP waste incineration with electricity,GFRP waste incineration with electricity,Processing,Waste treatment
DETAIL-001933,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-hardwood-0%mc-bamboo-cork-waste-incineration-with-electricity,"Hardwood 0%MC, Bamboo, Cork, waste incineration with electricity","Hardwood 0%MC, Bamboo, Cork, waste incineration with electricity",Processing,Waste treatment
DETAIL-001934,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-hardwood-12%mc-bamboo-cork-waste-incineration-with-electricity,"Hardwood 12%MC, Bamboo, Cork, waste incineration with electricity","Hardwood 12%MC, Bamboo, Cork, waste incineration with electricity",Processing,Waste treatment
DETAIL-001935,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-hardwood-fresh-50%mc-bamboo-cork-waste-incineration-with-electricity,"Hardwood, fresh, 50%MC, Bamboo, Cork, waste incineration with electricity","Hardwood, fresh, 50%MC, Bamboo, Cork, waste incineration with electricity",Processing,Waste treatment
DETAIL-001936,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-paper-cardboard-leather-cotton-12%mc-waste-incineration-with-electricity,"Paper, Cardboard, Leather, Cotton (12%MC) waste incineration with electricity","Paper, Cardboard, Leather, Cotton (12%MC) waste incineration with electricity",Processing,Waste treatment
DETAIL-001937,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-rigid-polymer-foam-waste-incineration-with-electricity,"Rigid Polymer Foam, waste incineration with electricity","Rigid Polymer Foam, waste incineration with electricity",Processing,Waste treatment
DETAIL-001938,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-smc-waste-incineration-with-electricity,SMC waste incineration with electricity,SMC waste incineration with electricity,Processing,Waste treatment
DETAIL-001939,Municipal waste incineration with electricity,municipal-waste-incineration-with-electricity-softwood-0%mc-waste-incineration-with-electricity,"Softwood, 0%MC, waste incineration with electricity","Softwood, 0%MC, waste incineration with electricity",Processing,Waste treatment
